1184
13
114
190
89
22
16
1902
445
43
132
1007
1895
690
221
136
58
234
14
3497
202
1022
407
157
1735
305
24
14
465
72
1078
23
531
199
535
307
258
22
58
406
859
369
603
1779
59
158
882
133
490
75
59
92
35
295
4350
22
1424
1221
76
140
726
37
8
26
49
415
54
56
289
270
321
