artista,fecha,visitas,diferencia
Christina Rosenvinge,2019-06-10,225,
Christina Rosenvinge,2019-06-11,243,
Dani Martín,2019-03-04,544,
Dani Martín,2019-03-05,489,
Dani Martín,2019-03-06,466,
Dani Martín,2019-03-07,395,
Dani Martín,2019-03-08,463,
Dani Martín,2019-03-09,437,
Dani Martín,2019-03-10,510,
Dani Martín,2019-03-11,421,
Dani Martín,2019-03-12,375,
Dani Martín,2019-03-13,433,
Dani Martín,2019-03-14,456,
Dani Martín,2019-03-15,806,
Dani Martín,2019-03-16,543,
Dani Martín,2019-03-17,617,
Dani Martín,2019-03-18,597,
Dani Martín,2019-03-19,614,
Dani Martín,2019-03-20,594,
Dani Martín,2019-03-21,449,
Dani Martín,2019-03-22,413,
Dani Martín,2019-03-23,728,
Dani Martín,2019-03-24,552,
Dani Martín,2019-03-25,496,
Dani Martín,2019-03-26,409,
Dani Martín,2019-03-27,437,
Dani Martín,2019-03-28,359,
Dani Martín,2019-03-29,417,
Dani Martín,2019-03-30,553,
Dani Martín,2019-03-31,584,
Dani Martín,2019-04-01,458,
Dani Martín,2019-04-02,415,
Dani Martín,2019-04-03,430,
Dani Martín,2019-04-04,409,
Dani Martín,2019-04-05,414,
Dani Martín,2019-04-06,725,
Dani Martín,2019-04-07,460,
Dani Martín,2019-04-08,453,
Dani Martín,2019-04-09,364,
Dani Martín,2019-04-10,367,
Dani Martín,2019-04-11,377,
Dani Martín,2019-04-12,361,
Dani Martín,2019-04-13,387,
Dani Martín,2019-04-14,597,
Dani Martín,2019-04-15,322,
Dani Martín,2019-04-16,325,
Dani Martín,2019-04-17,375,
Dani Martín,2019-04-18,480,
Dani Martín,2019-04-19,529,
Dani Martín,2019-04-20,504,
Dani Martín,2019-04-21,440,
Dani Martín,2019-04-22,427,
Dani Martín,2019-04-23,444,
Dani Martín,2019-04-24,422,
Dani Martín,2019-04-25,737,
Dani Martín,2019-04-26,446,
Dani Martín,2019-04-27,425,
Dani Martín,2019-04-28,369,
Dani Martín,2019-04-29,336,
Dani Martín,2019-04-30,413,
Dani Martín,2019-05-01,410,
Dani Martín,2019-05-02,404,
Dani Martín,2019-05-03,468,
Dani Martín,2019-05-04,771,
Dani Martín,2019-05-05,1187,
Dani Martín,2019-05-06,1144,
Dani Martín,2019-05-07,675,
Dani Martín,2019-05-08,760,
Dani Martín,2019-05-09,676,
Dani Martín,2019-05-10,687,
Dani Martín,2019-05-11,737,
Dani Martín,2019-05-12,762,
Dani Martín,2019-05-13,558,
Dani Martín,2019-05-14,514,
Dani Martín,2019-05-15,572,
Dani Martín,2019-05-16,506,
Dani Martín,2019-05-17,518,
Dani Martín,2019-05-18,538,
Dani Martín,2019-05-19,559,
Dani Martín,2019-05-20,500,
Dani Martín,2019-05-21,457,
Dani Martín,2019-05-22,434,
Dani Martín,2019-05-23,446,-49
Dani Martín,2019-05-24,465,
Dani Martín,2019-05-25,527,
Dani Martín,2019-05-26,606,
Dani Martín,2019-05-27,578,
Dani Martín,2019-05-28,559,
Dani Martín,2019-05-29,487,
Dani Martín,2019-05-30,460,
Dani Martín,2019-05-31,398,
Dani Martín,2019-06-01,445,
Dani Martín,2019-06-02,510,
Dani Martín,2019-06-03,523,
Dani Martín,2019-06-04,512,
Dani Martín,2019-06-05,507,
Dani Martín,2019-06-06,524,
Dani Martín,2019-06-07,544,
Dani Martín,2019-06-08,487,
Dani Martín,2019-06-09,580,
Dani Martín,2019-06-10,480,
Dani Martín,2019-06-11,417,
El Niño de Elche,2019-03-04,40,
El Niño de Elche,2019-03-05,47,
El Niño de Elche,2019-03-06,40,
El Niño de Elche,2019-03-07,42,
El Niño de Elche,2019-03-08,38,
El Niño de Elche,2019-03-09,36,
El Niño de Elche,2019-03-10,56,
El Niño de Elche,2019-03-11,47,
El Niño de Elche,2019-03-12,54,
El Niño de Elche,2019-03-13,51,
El Niño de Elche,2019-03-14,78,
El Niño de Elche,2019-03-15,49,
El Niño de Elche,2019-03-16,49,
El Niño de Elche,2019-03-17,47,
El Niño de Elche,2019-03-18,45,
El Niño de Elche,2019-03-19,53,
El Niño de Elche,2019-03-20,44,
El Niño de Elche,2019-03-21,66,
El Niño de Elche,2019-03-22,33,
El Niño de Elche,2019-03-23,43,
El Niño de Elche,2019-03-24,36,
El Niño de Elche,2019-03-25,33,
El Niño de Elche,2019-03-26,52,
El Niño de Elche,2019-03-27,36,
El Niño de Elche,2019-03-28,33,
El Niño de Elche,2019-03-29,64,
El Niño de Elche,2019-03-30,66,
El Niño de Elche,2019-03-31,63,
El Niño de Elche,2019-04-01,49,
El Niño de Elche,2019-04-02,43,
El Niño de Elche,2019-04-03,66,
El Niño de Elche,2019-04-04,61,
El Niño de Elche,2019-04-05,75,
El Niño de Elche,2019-04-06,51,
El Niño de Elche,2019-04-07,46,
El Niño de Elche,2019-04-08,71,
El Niño de Elche,2019-04-09,65,
El Niño de Elche,2019-04-10,60,
El Niño de Elche,2019-04-11,72,
El Niño de Elche,2019-04-12,67,
El Niño de Elche,2019-04-13,64,
El Niño de Elche,2019-04-14,54,
El Niño de Elche,2019-04-15,44,
El Niño de Elche,2019-04-16,45,
El Niño de Elche,2019-04-17,34,
El Niño de Elche,2019-04-18,53,
El Niño de Elche,2019-04-19,41,
El Niño de Elche,2019-04-20,51,
El Niño de Elche,2019-04-21,46,
El Niño de Elche,2019-04-22,62,
El Niño de Elche,2019-04-23,35,
El Niño de Elche,2019-04-24,38,
El Niño de Elche,2019-04-25,41,
El Niño de Elche,2019-04-26,51,
El Niño de Elche,2019-04-27,75,
El Niño de Elche,2019-04-28,28,
El Niño de Elche,2019-04-29,62,
El Niño de Elche,2019-04-30,99,
El Niño de Elche,2019-05-01,76,
El Niño de Elche,2019-05-02,71,
El Niño de Elche,2019-05-03,69,
El Niño de Elche,2019-05-04,56,
El Niño de Elche,2019-05-05,41,
El Niño de Elche,2019-05-06,33,
El Niño de Elche,2019-05-07,46,
El Niño de Elche,2019-05-08,86,
El Niño de Elche,2019-05-09,49,
El Niño de Elche,2019-05-10,60,
El Niño de Elche,2019-05-11,49,
El Niño de Elche,2019-05-12,67,
El Niño de Elche,2019-05-13,67,
El Niño de Elche,2019-05-14,54,
El Niño de Elche,2019-05-15,42,
El Niño de Elche,2019-05-16,58,
El Niño de Elche,2019-05-17,120,
El Niño de Elche,2019-05-18,320,
El Niño de Elche,2019-05-19,278,
El Niño de Elche,2019-05-20,189,
El Niño de Elche,2019-05-21,101,
El Niño de Elche,2019-05-22,84,
El Niño de Elche,2019-05-23,83,5642
El Niño de Elche,2019-05-24,152,
El Niño de Elche,2019-05-25,112,
El Niño de Elche,2019-05-26,161,
El Niño de Elche,2019-05-27,1005,
El Niño de Elche,2019-05-28,736,
El Niño de Elche,2019-05-29,504,
El Niño de Elche,2019-05-30,413,
El Niño de Elche,2019-05-31,200,
El Niño de Elche,2019-06-01,104,
El Niño de Elche,2019-06-02,135,
El Niño de Elche,2019-06-03,114,
El Niño de Elche,2019-06-04,402,
El Niño de Elche,2019-06-05,155,
El Niño de Elche,2019-06-06,106,
El Niño de Elche,2019-06-07,131,
El Niño de Elche,2019-06-08,217,
El Niño de Elche,2019-06-09,144,
El Niño de Elche,2019-06-10,108,
El Niño de Elche,2019-06-11,126,
Emilio José,2019-03-04,73,
Emilio José,2019-03-05,136,
Emilio José,2019-03-06,37,
Emilio José,2019-03-07,32,
Emilio José,2019-03-08,41,
Emilio José,2019-03-09,72,
Emilio José,2019-03-10,71,
Emilio José,2019-03-11,62,
Emilio José,2019-03-12,48,
Emilio José,2019-03-13,45,
Emilio José,2019-03-14,49,
Emilio José,2019-03-15,35,
Emilio José,2019-03-16,58,
Emilio José,2019-03-17,60,
Emilio José,2019-03-18,38,
Emilio José,2019-03-19,57,
Emilio José,2019-03-20,56,
Emilio José,2019-03-21,109,
Emilio José,2019-03-22,81,
Emilio José,2019-03-23,70,
Emilio José,2019-03-24,57,
Emilio José,2019-03-25,39,
Emilio José,2019-03-26,63,
Emilio José,2019-03-27,50,
Emilio José,2019-03-28,52,
Emilio José,2019-03-29,55,
Emilio José,2019-03-30,46,
Emilio José,2019-03-31,68,
Emilio José,2019-04-01,54,
Emilio José,2019-04-02,35,
Emilio José,2019-04-03,43,
Emilio José,2019-04-04,31,
Emilio José,2019-04-05,47,
Emilio José,2019-04-06,52,
Emilio José,2019-04-07,56,
Emilio José,2019-04-08,31,
Emilio José,2019-04-09,54,
Emilio José,2019-04-10,32,
Emilio José,2019-04-11,43,
Emilio José,2019-04-12,40,
Emilio José,2019-04-13,55,
Emilio José,2019-04-14,54,
Emilio José,2019-04-15,42,
Emilio José,2019-04-16,43,
Emilio José,2019-04-17,49,
Emilio José,2019-04-18,37,
Emilio José,2019-04-19,28,
Emilio José,2019-04-20,62,
Emilio José,2019-04-21,51,
Emilio José,2019-04-22,42,
Emilio José,2019-04-23,56,
Emilio José,2019-04-24,40,
Emilio José,2019-04-25,42,
Emilio José,2019-04-26,42,
Emilio José,2019-04-27,42,
Emilio José,2019-04-28,43,
Emilio José,2019-04-29,46,
Emilio José,2019-04-30,44,
Emilio José,2019-05-01,50,
Emilio José,2019-05-02,45,
Emilio José,2019-05-03,59,
Emilio José,2019-05-04,42,
Emilio José,2019-05-05,57,
Emilio José,2019-05-06,41,
Emilio José,2019-05-07,53,
Emilio José,2019-05-08,32,
Emilio José,2019-05-09,46,
Emilio José,2019-05-10,47,
Emilio José,2019-05-11,64,
Emilio José,2019-05-12,45,
Emilio José,2019-05-13,30,
Emilio José,2019-05-14,46,
Emilio José,2019-05-15,45,
Emilio José,2019-05-16,37,
Emilio José,2019-05-17,49,
Emilio José,2019-05-18,60,
Emilio José,2019-05-19,61,
Emilio José,2019-05-20,46,
Emilio José,2019-05-21,44,
Emilio José,2019-05-22,38,
Emilio José,2019-05-23,64,453
Emilio José,2019-05-24,46,
Emilio José,2019-05-25,67,
Emilio José,2019-05-26,45,
Emilio José,2019-05-27,46,
Emilio José,2019-05-28,68,
Emilio José,2019-05-29,46,
Emilio José,2019-05-30,58,
Emilio José,2019-05-31,45,
Emilio José,2019-06-01,51,
Emilio José,2019-06-02,49,
Emilio José,2019-06-03,50,
Emilio José,2019-06-04,238,
Emilio José,2019-06-05,54,
Emilio José,2019-06-06,52,
Emilio José,2019-06-07,41,
Emilio José,2019-06-08,49,
Emilio José,2019-06-09,109,
Emilio José,2019-06-10,45,
Emilio José,2019-06-11,45,
Enrique Bunbury,2019-03-04,790,
Enrique Bunbury,2019-03-05,748,
Enrique Bunbury,2019-03-06,711,
Enrique Bunbury,2019-03-07,792,
Enrique Bunbury,2019-03-08,808,
Enrique Bunbury,2019-03-09,932,
Enrique Bunbury,2019-03-10,1075,
Enrique Bunbury,2019-03-11,776,
Enrique Bunbury,2019-03-12,746,
Enrique Bunbury,2019-03-13,762,
Enrique Bunbury,2019-03-14,779,
Enrique Bunbury,2019-03-15,853,
Enrique Bunbury,2019-03-16,993,
Enrique Bunbury,2019-03-17,1044,
Enrique Bunbury,2019-03-18,2139,
Enrique Bunbury,2019-03-19,1363,
Enrique Bunbury,2019-03-20,1063,
Enrique Bunbury,2019-03-21,1025,
Enrique Bunbury,2019-03-22,1038,
Enrique Bunbury,2019-03-23,1186,
Enrique Bunbury,2019-03-24,1195,
Enrique Bunbury,2019-03-25,954,
Enrique Bunbury,2019-03-26,1148,
Enrique Bunbury,2019-03-27,977,
Enrique Bunbury,2019-03-28,909,
Enrique Bunbury,2019-03-29,859,
Enrique Bunbury,2019-03-30,954,
Enrique Bunbury,2019-03-31,1012,
Enrique Bunbury,2019-04-01,784,
Enrique Bunbury,2019-04-02,878,
Enrique Bunbury,2019-04-03,883,
Enrique Bunbury,2019-04-04,890,
Enrique Bunbury,2019-04-05,951,
Enrique Bunbury,2019-04-06,922,
Enrique Bunbury,2019-04-07,892,
Enrique Bunbury,2019-04-08,856,
Enrique Bunbury,2019-04-09,1161,
Enrique Bunbury,2019-04-10,936,
Enrique Bunbury,2019-04-11,1010,
Enrique Bunbury,2019-04-12,1017,
Enrique Bunbury,2019-04-13,994,
Enrique Bunbury,2019-04-14,986,
Enrique Bunbury,2019-04-15,826,
Enrique Bunbury,2019-04-16,886,
Enrique Bunbury,2019-04-17,868,
Enrique Bunbury,2019-04-18,899,
Enrique Bunbury,2019-04-19,917,
Enrique Bunbury,2019-04-20,867,
Enrique Bunbury,2019-04-21,1005,
Enrique Bunbury,2019-04-22,910,
Enrique Bunbury,2019-04-23,838,
Enrique Bunbury,2019-04-24,748,
Enrique Bunbury,2019-04-25,851,
Enrique Bunbury,2019-04-26,864,
Enrique Bunbury,2019-04-27,880,
Enrique Bunbury,2019-04-28,850,
Enrique Bunbury,2019-04-29,829,
Enrique Bunbury,2019-04-30,738,
Enrique Bunbury,2019-05-01,878,
Enrique Bunbury,2019-05-02,798,
Enrique Bunbury,2019-05-03,802,
Enrique Bunbury,2019-05-04,945,
Enrique Bunbury,2019-05-05,841,
Enrique Bunbury,2019-05-06,719,
Enrique Bunbury,2019-05-07,712,
Enrique Bunbury,2019-05-08,730,
Enrique Bunbury,2019-05-09,1052,
Enrique Bunbury,2019-05-10,950,
Enrique Bunbury,2019-05-11,1027,
Enrique Bunbury,2019-05-12,937,
Enrique Bunbury,2019-05-13,888,
Enrique Bunbury,2019-05-14,757,
Enrique Bunbury,2019-05-15,1099,
Enrique Bunbury,2019-05-16,912,
Enrique Bunbury,2019-05-17,1051,
Enrique Bunbury,2019-05-18,1293,
Enrique Bunbury,2019-05-19,1005,
Enrique Bunbury,2019-05-20,830,
Enrique Bunbury,2019-05-21,903,
Enrique Bunbury,2019-05-22,927,
Enrique Bunbury,2019-05-23,1006,454
Enrique Bunbury,2019-05-24,924,
Enrique Bunbury,2019-05-25,869,
Enrique Bunbury,2019-05-26,877,
Enrique Bunbury,2019-05-27,783,
Enrique Bunbury,2019-05-28,960,
Enrique Bunbury,2019-05-29,830,
Enrique Bunbury,2019-05-30,10148,
Enrique Bunbury,2019-05-31,1016,
Enrique Bunbury,2019-06-01,981,
Enrique Bunbury,2019-06-02,973,
Enrique Bunbury,2019-06-03,806,
Enrique Bunbury,2019-06-04,926,
Enrique Bunbury,2019-06-05,867,
Enrique Bunbury,2019-06-06,854,
Enrique Bunbury,2019-06-07,999,
Enrique Bunbury,2019-06-08,1062,
Enrique Bunbury,2019-06-09,1046,
Enrique Bunbury,2019-06-10,889,
Enrique Bunbury,2019-06-11,838,
Fernando Alfaro,2019-03-04,7,
Fernando Alfaro,2019-03-05,5,
Fernando Alfaro,2019-03-06,5,
Fernando Alfaro,2019-03-07,3,
Fernando Alfaro,2019-03-08,5,
Fernando Alfaro,2019-03-09,13,
Fernando Alfaro,2019-03-10,16,
Fernando Alfaro,2019-03-11,11,
Fernando Alfaro,2019-03-12,19,
Fernando Alfaro,2019-03-13,6,
Fernando Alfaro,2019-03-14,9,
Fernando Alfaro,2019-03-15,5,
Fernando Alfaro,2019-03-16,3,
Fernando Alfaro,2019-03-17,14,
Fernando Alfaro,2019-03-18,12,
Fernando Alfaro,2019-03-19,27,
Fernando Alfaro,2019-03-20,10,
Fernando Alfaro,2019-03-21,17,
Fernando Alfaro,2019-03-22,22,
Fernando Alfaro,2019-03-23,15,
Fernando Alfaro,2019-03-24,10,
Fernando Alfaro,2019-03-25,8,
Fernando Alfaro,2019-03-26,12,
Fernando Alfaro,2019-03-27,7,
Fernando Alfaro,2019-03-28,4,
Fernando Alfaro,2019-03-29,6,
Fernando Alfaro,2019-03-30,2,
Fernando Alfaro,2019-03-31,2,
Fernando Alfaro,2019-04-01,7,
Fernando Alfaro,2019-04-02,9,
Fernando Alfaro,2019-04-03,10,
Fernando Alfaro,2019-04-04,5,
Fernando Alfaro,2019-04-05,4,
Fernando Alfaro,2019-04-06,2,
Fernando Alfaro,2019-04-07,8,
Fernando Alfaro,2019-04-08,4,
Fernando Alfaro,2019-04-09,13,
Fernando Alfaro,2019-04-10,14,
Fernando Alfaro,2019-04-11,6,
Fernando Alfaro,2019-04-12,7,
Fernando Alfaro,2019-04-13,5,
Fernando Alfaro,2019-04-14,12,
Fernando Alfaro,2019-04-15,6,
Fernando Alfaro,2019-04-16,5,
Fernando Alfaro,2019-04-17,6,
Fernando Alfaro,2019-04-18,5,
Fernando Alfaro,2019-04-19,5,
Fernando Alfaro,2019-04-20,7,
Fernando Alfaro,2019-04-21,10,
Fernando Alfaro,2019-04-22,10,
Fernando Alfaro,2019-04-23,11,
Fernando Alfaro,2019-04-24,6,
Fernando Alfaro,2019-04-25,5,
Fernando Alfaro,2019-04-26,1,
Fernando Alfaro,2019-04-27,8,
Fernando Alfaro,2019-04-28,12,
Fernando Alfaro,2019-04-29,14,
Fernando Alfaro,2019-04-30,11,
Fernando Alfaro,2019-05-01,11,
Fernando Alfaro,2019-05-02,11,
Fernando Alfaro,2019-05-03,1,
Fernando Alfaro,2019-05-04,5,
Fernando Alfaro,2019-05-05,5,
Fernando Alfaro,2019-05-06,5,
Fernando Alfaro,2019-05-07,8,
Fernando Alfaro,2019-05-08,14,
Fernando Alfaro,2019-05-09,25,
Fernando Alfaro,2019-05-10,24,
Fernando Alfaro,2019-05-11,10,
Fernando Alfaro,2019-05-12,16,
Fernando Alfaro,2019-05-13,10,
Fernando Alfaro,2019-05-14,11,
Fernando Alfaro,2019-05-15,12,
Fernando Alfaro,2019-05-16,16,
Fernando Alfaro,2019-05-17,20,
Fernando Alfaro,2019-05-18,31,
Fernando Alfaro,2019-05-19,16,
Fernando Alfaro,2019-05-20,5,
Fernando Alfaro,2019-05-21,8,
Fernando Alfaro,2019-05-22,7,
Fernando Alfaro,2019-05-23,11,-91
Fernando Alfaro,2019-05-24,7,
Fernando Alfaro,2019-05-25,5,
Fernando Alfaro,2019-05-26,8,
Fernando Alfaro,2019-05-27,5,
Fernando Alfaro,2019-05-28,14,
Fernando Alfaro,2019-05-29,15,
Fernando Alfaro,2019-05-30,10,
Fernando Alfaro,2019-05-31,19,
Fernando Alfaro,2019-06-01,13,
Fernando Alfaro,2019-06-02,4,
Fernando Alfaro,2019-06-03,11,
Fernando Alfaro,2019-06-04,25,
Fernando Alfaro,2019-06-05,14,
Fernando Alfaro,2019-06-06,11,
Fernando Alfaro,2019-06-07,10,
Fernando Alfaro,2019-06-08,18,
Fernando Alfaro,2019-06-09,13,
Fernando Alfaro,2019-06-10,11,
Fernando Alfaro,2019-06-11,13,
Francisco Nixon,2019-03-04,16,
Francisco Nixon,2019-03-05,8,
Francisco Nixon,2019-03-06,8,
Francisco Nixon,2019-03-07,7,
Francisco Nixon,2019-03-08,8,
Francisco Nixon,2019-03-09,2,
Francisco Nixon,2019-03-10,6,
Francisco Nixon,2019-03-11,8,
Francisco Nixon,2019-03-12,10,
Francisco Nixon,2019-03-13,7,
Francisco Nixon,2019-03-14,10,
Francisco Nixon,2019-03-15,4,
Francisco Nixon,2019-03-16,13,
Francisco Nixon,2019-03-17,12,
Francisco Nixon,2019-03-18,11,
Francisco Nixon,2019-03-19,2,
Francisco Nixon,2019-03-20,4,
Francisco Nixon,2019-03-21,7,
Francisco Nixon,2019-03-22,6,
Francisco Nixon,2019-03-23,11,
Francisco Nixon,2019-03-24,16,
Francisco Nixon,2019-03-25,6,
Francisco Nixon,2019-03-26,4,
Francisco Nixon,2019-03-27,3,
Francisco Nixon,2019-03-28,5,
Francisco Nixon,2019-03-29,5,
Francisco Nixon,2019-03-30,6,
Francisco Nixon,2019-03-31,4,
Francisco Nixon,2019-04-01,9,
Francisco Nixon,2019-04-02,16,
Francisco Nixon,2019-04-03,11,
Francisco Nixon,2019-04-04,12,
Francisco Nixon,2019-04-05,5,
Francisco Nixon,2019-04-06,7,
Francisco Nixon,2019-04-07,8,
Francisco Nixon,2019-04-08,6,
Francisco Nixon,2019-04-09,16,
Francisco Nixon,2019-04-10,12,
Francisco Nixon,2019-04-11,11,
Francisco Nixon,2019-04-12,8,
Francisco Nixon,2019-04-13,9,
Francisco Nixon,2019-04-14,6,
Francisco Nixon,2019-04-15,7,
Francisco Nixon,2019-04-16,12,
Francisco Nixon,2019-04-17,3,
Francisco Nixon,2019-04-18,5,
Francisco Nixon,2019-04-19,8,
Francisco Nixon,2019-04-20,6,
Francisco Nixon,2019-04-21,6,
Francisco Nixon,2019-04-22,3,
Francisco Nixon,2019-04-23,7,
Francisco Nixon,2019-04-24,4,
Francisco Nixon,2019-04-25,6,
Francisco Nixon,2019-04-26,10,
Francisco Nixon,2019-04-27,5,
Francisco Nixon,2019-04-28,8,
Francisco Nixon,2019-04-29,8,
Francisco Nixon,2019-04-30,1,
Francisco Nixon,2019-05-01,5,
Francisco Nixon,2019-05-02,9,
Francisco Nixon,2019-05-03,8,
Francisco Nixon,2019-05-04,4,
Francisco Nixon,2019-05-05,6,
Francisco Nixon,2019-05-06,7,
Francisco Nixon,2019-05-07,4,
Francisco Nixon,2019-05-08,11,
Francisco Nixon,2019-05-09,3,
Francisco Nixon,2019-05-10,6,
Francisco Nixon,2019-05-11,13,
Francisco Nixon,2019-05-12,9,
Francisco Nixon,2019-05-13,3,
Francisco Nixon,2019-05-14,5,
Francisco Nixon,2019-05-15,8,
Francisco Nixon,2019-05-16,8,
Francisco Nixon,2019-05-17,13,
Francisco Nixon,2019-05-18,2,
Francisco Nixon,2019-05-19,6,
Francisco Nixon,2019-05-20,5,
Francisco Nixon,2019-05-21,8,
Francisco Nixon,2019-05-22,9,
Francisco Nixon,2019-05-23,13,-60
Francisco Nixon,2019-05-24,12,
Francisco Nixon,2019-05-25,6,
Francisco Nixon,2019-05-26,7,
Francisco Nixon,2019-05-27,3,
Francisco Nixon,2019-05-28,4,
Francisco Nixon,2019-05-29,11,
Francisco Nixon,2019-05-30,1,
Francisco Nixon,2019-05-31,6,
Francisco Nixon,2019-06-01,5,
Francisco Nixon,2019-06-02,8,
Francisco Nixon,2019-06-03,10,
Francisco Nixon,2019-06-04,51,
Francisco Nixon,2019-06-05,13,
Francisco Nixon,2019-06-06,16,
Francisco Nixon,2019-06-07,4,
Francisco Nixon,2019-06-08,6,
Francisco Nixon,2019-06-09,9,
Francisco Nixon,2019-06-10,8,
Francisco Nixon,2019-06-11,10,
Frank T,2019-03-04,54,
Frank T,2019-03-05,44,
Frank T,2019-03-06,32,
Frank T,2019-03-07,44,
Frank T,2019-03-08,40,
Frank T,2019-03-09,43,
Frank T,2019-03-10,30,
Frank T,2019-03-11,40,
Frank T,2019-03-12,30,
Frank T,2019-03-13,50,
Frank T,2019-03-14,41,
Frank T,2019-03-15,45,
Frank T,2019-03-16,28,
Frank T,2019-03-17,42,
Frank T,2019-03-18,35,
Frank T,2019-03-19,34,
Frank T,2019-03-20,47,
Frank T,2019-03-21,46,
Frank T,2019-03-22,44,
Frank T,2019-03-23,47,
Frank T,2019-03-24,24,
Frank T,2019-03-25,44,
Frank T,2019-03-26,42,
Frank T,2019-03-27,42,
Frank T,2019-03-28,61,
Frank T,2019-03-29,54,
Frank T,2019-03-30,33,
Frank T,2019-03-31,50,
Frank T,2019-04-01,38,
Frank T,2019-04-02,37,
Frank T,2019-04-03,32,
Frank T,2019-04-04,55,
Frank T,2019-04-05,45,
Frank T,2019-04-06,48,
Frank T,2019-04-07,34,
Frank T,2019-04-08,43,
Frank T,2019-04-09,44,
Frank T,2019-04-10,55,
Frank T,2019-04-11,66,
Frank T,2019-04-12,56,
Frank T,2019-04-13,53,
Frank T,2019-04-14,37,
Frank T,2019-04-15,46,
Frank T,2019-04-16,38,
Frank T,2019-04-17,40,
Frank T,2019-04-18,45,
Frank T,2019-04-19,58,
Frank T,2019-04-20,40,
Frank T,2019-04-21,36,
Frank T,2019-04-22,56,
Frank T,2019-04-23,49,
Frank T,2019-04-24,50,
Frank T,2019-04-25,43,
Frank T,2019-04-26,51,
Frank T,2019-04-27,38,
Frank T,2019-04-28,40,
Frank T,2019-04-29,44,
Frank T,2019-04-30,38,
Frank T,2019-05-01,43,
Frank T,2019-05-02,44,
Frank T,2019-05-03,44,
Frank T,2019-05-04,43,
Frank T,2019-05-05,45,
Frank T,2019-05-06,41,
Frank T,2019-05-07,40,
Frank T,2019-05-08,51,
Frank T,2019-05-09,36,
Frank T,2019-05-10,42,
Frank T,2019-05-11,40,
Frank T,2019-05-12,27,
Frank T,2019-05-13,34,
Frank T,2019-05-14,54,
Frank T,2019-05-15,49,
Frank T,2019-05-16,57,
Frank T,2019-05-17,60,
Frank T,2019-05-18,52,
Frank T,2019-05-19,34,
Frank T,2019-05-20,36,
Frank T,2019-05-21,56,
Frank T,2019-05-22,60,
Frank T,2019-05-23,29,300
Frank T,2019-05-24,52,
Frank T,2019-05-25,40,
Frank T,2019-05-26,36,
Frank T,2019-05-27,35,
Frank T,2019-05-28,50,
Frank T,2019-05-29,54,
Frank T,2019-05-30,56,
Frank T,2019-05-31,59,
Frank T,2019-06-01,39,
Frank T,2019-06-02,32,
Frank T,2019-06-03,37,
Frank T,2019-06-04,100,
Frank T,2019-06-05,47,
Frank T,2019-06-06,54,
Frank T,2019-06-07,43,
Frank T,2019-06-08,48,
Frank T,2019-06-09,47,
Frank T,2019-06-10,42,
Frank T,2019-06-11,35,
Ismael Serrano,2019-03-04,174,
Ismael Serrano,2019-03-05,137,
Ismael Serrano,2019-03-06,112,
Ismael Serrano,2019-03-07,140,
Ismael Serrano,2019-03-08,152,
Ismael Serrano,2019-03-09,383,
Ismael Serrano,2019-03-10,262,
Ismael Serrano,2019-03-11,130,
Ismael Serrano,2019-03-12,141,
Ismael Serrano,2019-03-13,115,
Ismael Serrano,2019-03-14,112,
Ismael Serrano,2019-03-15,185,
Ismael Serrano,2019-03-16,198,
Ismael Serrano,2019-03-17,183,
Ismael Serrano,2019-03-18,132,
Ismael Serrano,2019-03-19,195,
Ismael Serrano,2019-03-20,137,
Ismael Serrano,2019-03-21,142,
Ismael Serrano,2019-03-22,233,
Ismael Serrano,2019-03-23,132,
Ismael Serrano,2019-03-24,202,
Ismael Serrano,2019-03-25,171,
Ismael Serrano,2019-03-26,214,
Ismael Serrano,2019-03-27,175,
Ismael Serrano,2019-03-28,196,
Ismael Serrano,2019-03-29,158,
Ismael Serrano,2019-03-30,112,
Ismael Serrano,2019-03-31,242,
Ismael Serrano,2019-04-01,130,
Ismael Serrano,2019-04-02,129,
Ismael Serrano,2019-04-03,135,
Ismael Serrano,2019-04-04,150,
Ismael Serrano,2019-04-05,151,
Ismael Serrano,2019-04-06,142,
Ismael Serrano,2019-04-07,124,
Ismael Serrano,2019-04-08,326,
Ismael Serrano,2019-04-09,148,
Ismael Serrano,2019-04-10,107,
Ismael Serrano,2019-04-11,440,
Ismael Serrano,2019-04-12,191,
Ismael Serrano,2019-04-13,208,
Ismael Serrano,2019-04-14,133,
Ismael Serrano,2019-04-15,119,
Ismael Serrano,2019-04-16,128,
Ismael Serrano,2019-04-17,169,
Ismael Serrano,2019-04-18,156,
Ismael Serrano,2019-04-19,158,
Ismael Serrano,2019-04-20,168,
Ismael Serrano,2019-04-21,131,
Ismael Serrano,2019-04-22,123,
Ismael Serrano,2019-04-23,154,
Ismael Serrano,2019-04-24,131,
Ismael Serrano,2019-04-25,123,
Ismael Serrano,2019-04-26,157,
Ismael Serrano,2019-04-27,151,
Ismael Serrano,2019-04-28,201,
Ismael Serrano,2019-04-29,166,
Ismael Serrano,2019-04-30,139,
Ismael Serrano,2019-05-01,146,
Ismael Serrano,2019-05-02,127,
Ismael Serrano,2019-05-03,108,
Ismael Serrano,2019-05-04,202,
Ismael Serrano,2019-05-05,230,
Ismael Serrano,2019-05-06,208,
Ismael Serrano,2019-05-07,139,
Ismael Serrano,2019-05-08,154,
Ismael Serrano,2019-05-09,201,
Ismael Serrano,2019-05-10,147,
