64
23
604
52
26
224
1237
468
246
17
1443
690
382
228
94
387
42
226
14
63
30
107
37
223
268
3304
243
794
263
8
18
166
68
18
348
62
254
12
443
459
5054
18
72
573
165
326
97
29
200
422
36
78
56
247
5
16
39
168
