41
2106
54
596
122
839
529
402
1344
1028
786
263
118
156
171
719
512
402
238
926
25
51
100
230
235
311
95
571
647
947
110
574
228
540
3497
111
26
57
270
30
385
771
37
201
211
58
118
250
3
140
744
30
249
92
179
169
349
244
597
46
342
203
95
229
133
64
196
278
66
