57
-31
25
1286
-36
2606
-38
48
2
-11
-46
97
268
721
-66
1309
-49
5642
453
454
-91
-60
300
-79
1075
32
120
1197
1478
-78
547
26
-36
1976
2720
-43
-45
-17
63
900
755
-26
85
30
414
-47
247
-16
-98
-73
4033
-57
13
338
237
789
371
-71
222
-91
248
2155
239
-64
-74
-33
-4
-12
-64
